profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/harikodakalla/,https://www.linkedin.com/in/harikodakalla/,2024-05-28 10:38,https://www.linkedin.com/feed/update/urn:li:activity:7189438550579335168,https://media.licdn.com/dms/image/sync/D5627AQFbxprWJ7nfbA/articleshare-shrink_800/0/1715089529306?e=1717513200&v=beta&t=H7DEbpivC1kxJzLOVCKGIzUhmuN_idtvlwpDNayVbUY,Article,"As updated technology continues to enhance our lives, Frost aims to provide a seamless, personalized #banking experience for all our customers.
 
We know that different customers have different expectations, and the breadth of our services and partnerships continues to reflect that. I’m excited to see our partnership with Atomic serve our customers in the ways they uniquely need – and to further our mission in being a #peoplefirst bank.","Digital Transformation,Product Development",,company branded asset,,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,80,2,3,1mo,,,https://atomic.financial/insights/frost-and-atomic-partnership/,Hari Kodakalla likes this,Likes,,2024-04-25 21:42,4/25/2024,Thursday,Thursday,9:42 PM,,,,,,,,,,,85,Engagement,9pm-10pm,April 2024,checked
https://www.linkedin.com/in/mastephen/,https://www.linkedin.com/in/mastephen/,2024-05-29 10:15,https://www.linkedin.com/feed/update/urn:li:activity:7189255987713769473,https://media.licdn.com/dms/image/D4E22AQEszsOZPmQg9g/feedshare-shrink_800/0/1714052195539?e=1720051200&v=beta&t=QtXr8nKN7rseuq-QJgrs68Xl7RYKARTpW13FjqV6VU0,Image,"What is the Architecture Assembly?  It is a truly inclusive, enterprise-wide community of technologists here at Walgreens.  Why did I establish it?  I am passionate about discussing the latest technology trends and exploring how architecture can drive organizational success. However, merely discussing these topics without action lacks authenticity and credibility. 

The Architecture Assembly is a cross-cutting, weekly gathering designed not only for knowledge sharing but also to promote genuine collaboration and break down organizational silos. I was unsure if this initiative would succeed, knowing the challenges of sustaining interest once the initial novelty fades. I am pleased to report that after more than a year, not only has it endured, but it has flourished!

Yesterday, we hosted a dynamic community panel discussing the concept of a ""technology company"" and whether Walgreens aligns with that identity. Our panelists included practitioners from diverse backgrounds—some new to the company, others seasoned Walgreens veterans—ranging from engineers to product, and even a certified pharmacist! The insights gained from these engaging discussions of almost 200 of us were invaluable and have already paved the way for actionable next steps.

This inclusive community is essential for effecting real change and driving innovation. It exemplifies how architecture can empower our organization, not just in theory, but in practice.

A tremendous thank you to Kelly DeCanio, PharmD, Marcin Goliszewski, Di Yao, Shannon Williams, and Jeff Middleton for their incredibly thoughtful insights and their courage to step up!  Oh, and in case you are wondering what was the outcome, take a look below for some key points!",Digital Transformation,,Personal/Public Pictures,Created,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",90,20,2,1mo,,,,Post,Post,,2024-04-25 09:36,4/25/2024,Thursday,Thursday,9:36 AM,,,,,,,,,,,112,Post,9am-10am,April 2024,checked
https://www.linkedin.com/in/dbackus/,https://www.linkedin.com/in/dbackus/,2024-05-29 10:30,https://www.linkedin.com/feed/update/urn:li:activity:7191049609501097985,https://media.licdn.com/dms/image/D5605AQHADAeIl5A01Q/videocover-high/0/1714045344241?e=1717599600&v=beta&t=sxdxMHk90JjxxeE9kgf2QUtK9zlugM56cnEPb-PrINg,Video (LinkedIn Source),"Purpose plus technology is powerful, and I’m always energized to see it in action with the incredible entrepreneurs in the Microsoft's Entrepreneurship for Positive Impact program.
 
Like Sensoria Health Inc., a positive impact enterprise at the forefront of the connected healthcare revolution, whose latest innovation is improving the future of care for people with multiple sclerosis (MS) using an everyday piece of clothing and connected technology.
 
Together with the Shepherd Center, their smart textile technology is tackling one of the biggest challenges for advancing care for people with MS: the lack of tools to measure changes in function over time.
 
I was inspired watching this demonstration of their work and you can learn more about the innovation here: https://lnkd.in/gG7_6fhh","Digital Transformation,Innovation",,video,,Deborah,Backus,Sheperd Center,Healthcare Providers,Vice President of Research and Innovation,111,11,11,1mo,"Dr. Brad Willingham, PhD leading exciting and innovative research Shepherd Center in collaboration with Sensoria Health Inc. for better assessment and to guide clinical intervention for people with mobility challenges, like those with hashtag#multiple sclerosis. Thank you Microsoft for the support of our work! Very appreciative Jean-Philippe Courtois and John Carpenter!","https://www.linkedin.com/feed/update/urn:li:ugcPost:7189227207410552833/?commentUrn=urn:li:comment:(ugcPost:7189227207410552833,7191049599275454464)&dashcommentUrn=(7189227207410552833,urn:li:ugcPost:7189227207410552833)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7189227207410552833,Deborah Backus commented on this,Comments,,2024-04-25 07:42,4/25/2024,Thursday,Thursday,7:42 AM,blob:https://www.linkedin.com/04fb3c6c-4df2-4414-9c31-59eac9300843,,,,,,,,,,133,Engagement,7am-8am,April 2024,checked
https://linkedin.com/in/amylanducci/,https://linkedin.com/in/amylanducci/,2024-05-28 11:35,https://www.linkedin.com/feed/update/urn:li:activity:7189594826944782338,https://media.licdn.com/dms/image/D4E22AQHa0WKGbnFZDA/feedshare-shrink_800/0/1714102379756?e=1720051200&v=beta&t=ZmK6vhrjLmX88PkZRgi5gqPjJe41VKr_ZAKdptyu_lg,Image,"🌟  As a co-sponsor alongside Luc Charette , I'm thrilled to share that we've successfully completed Phase 1 of our eBR (Electronic Batch Record) PAS-X MES system project.

🏆 I am incredibly proud to announce that our dedicated eBR team has been honored with the 5-Star Best Customer Service Award.

A huge thank you to every member of our team for your passion and resilience.

The key driver of the project is to use electronic systems to enable compliance and efficiencies. This system would largely remove the need for paper batch records, cleaning instructions and paper logbooks. Benefits are: risk & Data Integrity Reduction, Waste reduction, Productivity, On-time Inventory reduction, Paperless.



Rodrigo Leite Ferraz, Monica Facchini Thank you for your support!



Adam Hazourli , Chahrazed Chikhaoui, Benoit Robillard, Mylene Beaumont, Bach-Anh Duong, Amel Sarah Nouas, Eng. Malika Mohamed , ing. 
Lise Gagne
 #CustomerExcellence #eBRProject",Digital Transformation,,Personal/Public Pictures,,Amy,Lucci,3M,Consumer & Industrial Products,"Chief Information and Digital Officer, Health Care Business",101,28,4,1mo,,,,Amy Landucci likes this,Likes,,2024-04-26 08:03,4/26/2024,Friday,Friday,8:03 AM,,,,,,,,,,,133,Engagement,8am-9am,April 2024,checked
https://www.linkedin.com/in/gnadella/,https://www.linkedin.com/in/gnadella/,2024-05-29 11:13,https://www.linkedin.com/feed/update/urn:li:activity:7189608010095235072,https://media.licdn.com/dms/image/D4D10AQGWYLSW70huqg/image-shrink_800/0/1714118265115?e=1717603200&v=beta&t=KQAT89dJIG7Q9Cb9bVdZXipXX9OJybtwPniAlxhE4ro,Image,"EQT is pleased to announce that the EQT Infrastructure VI fund has entered into a joint venture with T-Mobile that will acquire Lumos from EQT’s predecessor fund EQT Infrastructure III.

The new joint venture will combine EQT’s digital infrastructure and fiber expertise, T-Mobile’s brand power and sales and marketing engine, and Lumos’ expertise in rapidly scaling critical fiber broadband infrastructure to deliver best-in-class high speed fiber internet connectivity to customers across the U.S.

Learn more here: https://ow.ly/fhrE50Ro3Jv",Digital Transformation,,company branded asset,,Gaudam,Nadella,EQT,Private Equity,"Operating Partner, CEO Smartly",583,3,9,1mo,,,,Gautam Nadella likes this,Likes,,2024-04-26 08:55,4/26/2024,Friday,Friday,8:55 AM,,,,,,,,,,,595,Engagement,8am-9am,April 2024,checked
https://linkedin.com/in/amylanducci/,https://linkedin.com/in/amylanducci/,2024-05-28 11:35,https://www.linkedin.com/feed/update/urn:li:activity:7190007639584505856,https://media.licdn.com/dms/image/D4D05AQE4Fzc5KVOnTA/videocover-low/0/1712742541893?e=1717516800&v=beta&t=CFKC6E4GfGysSme7jYXOjAOWL8pSezSI3Kh92hbpSB0,Video (LinkedIn Source),"At IKEA, we aim at offering a wide of range of products that the many love, trust and can afford.

This doesn't happen by itself though... we call Democratic Design our approach for designing, developing and evaluating IKEA home furnishing products to ensure that they integrate good function, beautiful form and long-lasting quality, while also securing sustainability and low prices.

At IKEA Supply Data & Technology, we also thrive to use these five dimensions to guide us to develop great digital products. On our journey to transform how we operate IKEA, it is so inspiring to have such a compass to make things better by making better things!

If you want to try this with us, we have plenty of opportunities, so have a look at our job portal!
And for those interested in a great leadership and impactful position in Information Security and Data Privacy, check this one out in particular: https://lnkd.in/gK3x5dXB

Anette Karlsson, Anne Hännikäinen, Björn Block, Camilla Axelsson, Claudio Marconi, Dan Gustafson, Evisa Kica Ibraimi, PhD, CIPP/E, Fredrik Bjurling, Dr. Hartwig Hennighausen, Heidi Holm, Ilaria Tamburriello, Marcus Svantesson, Niklas Osslén, Pascal Pauwels, Pia Nilsson, Richard Thorell, Robert Pernetun, Sarah Wittbom, Sebastian Welter, Silvina Weihmüller, Steve Portner

#IKEA #IKEASupply #DigitalTransformation #JoinUsInIKEASupplyDataAndTechnology","Human-centered design,Digital Transformation",,video,,Amy,Lucci,3M,Consumer & Industrial Products,"Chief Information and Digital Officer, Health Care Business",120,2,14,1mo,,,,Amy Landucci likes this,Likes,,2024-04-27 11:23,4/27/2024,Saturday,Saturday,11:23 AM,blob:https://www.linkedin.com/4b751128-86c0-4543-998f-7386b1139ed7,,,,,,,,,,136,Engagement,11am-12pm,April 2024,checked
https://www.linkedin.com/in/sumit-nair/,https://www.linkedin.com/in/sumit-nair/,2024-05-29 10:58,https://www.linkedin.com/feed/update/urn:li:activity:7190007900872802304,https://media.licdn.com/dms/image/D4D05AQHxhkJA6kLKPQ/feedshare-thumbnail_720_1280/0/1713437228743?e=1717599600&v=beta&t=FhQ5n7ZSfNf0tfaWJnbqelGvsDteVkIbXQyKXR33tcU,Video (LinkedIn Source),"Join Elena Branche (Product Director) as she showcases an insightful #demo from a relationship manager's perspective in #financialservices. 

Watch how this #AIassistant, built on DRUID's platform, effortlessly pulls up detailed account information for customers right at the fingertips of branch managers. 

Discover the power of #conversationalAI in transforming every day #banking interactions into exceptional service moments.

👇 Get a personalized offer for your business in the comments below.","Digital Transformation,AI/Machine Learning",genAi,video,,Summit,Nair,Essential Utilities Inc.,Utilities,Chief Information Officer ,47,2,11,1mo,,,,Sumit Nair likes this,Likes,,2024-04-27 11:24,4/27/2024,Saturday,Saturday,11:24 AM,,,,,,,,,,,60,Engagement,11am-12pm,April 2024,checked
https://www.linkedin.com/in/jmingori/,https://www.linkedin.com/in/jmingori/,2024-05-29 09:46,https://www.linkedin.com/feed/update/urn:li:activity:7191564585571618817,https://media.licdn.com/dms/image/D4D10AQHX6U6uirC-Cg/image-shrink_800/0/1714593602256?e=1717596000&v=beta&t=Tq5s1-ztX2FxP1JH9MRyUTTvrr3RV4E7LfraLk9N0fM,Image,"Did you know that the majority of organizations realize less than one-third of the expected impact from digital investments?

However, there's a shift occurring as leading companies leverage digital and AI to accelerate value creation.

Our analysis of over 1,000 companies unveils the secrets behind their success and the transformative potential of digital and AI. Explore the findings here: https://mck.co/4aVeWHT

#NeverJustTech","AI/Machine Learning,Organizational Change Management,Digital Transformation",,"infographic,company branded asset,article/blog/company website/press release",,Joseph,Mingori,Logitech,Consumer & Industrial Products,"VP & GM, Mobile Solutions BU ",1666,37,225,3w,,,,Joseph Mingori reposted this,Repost,,2024-05-01 18:30,5/1/2024,Wednesday,Wednesday,6:30 PM,,,,,,,,,,,1928,Engagement,6pm-7pm,May 2024,checked
https://www.linkedin.com/in/brandy-brown-03b6277/,https://www.linkedin.com/in/brandy-brown-03b6277/,2024-05-28 11:27,https://www.linkedin.com/feed/update/urn:li:activity:7193514765757882368,https://media.licdn.com/dms/image/D4E10AQEFT5AviZmsCg/image-shrink_800/0/1715066469808?e=1717516800&v=beta&t=rpmB1yaXKWPHNjbUdsjGCGkuuOCZEwlsJLqu-vV7T1I,Image,#GenAI won't replace searching and browsing in the #DigitalWorkplace. Drawing on one of the fundamental UX frameworks it becomes possible to see how it will all work in practice: https://lnkd.in/ez6q8ZUD #Intranet #DigitalEmployeeExperience #AI #Copilot,"AI/Machine Learning,Digital Transformation,User Experience",,infographic,,Brandy,Brown,Wells Fargo,Banking,"SVP, Digital Product Management Director",21,1,1,3w,,,,Brandy Brown likes this,Likes,,2024-05-07 03:39,5/7/2024,Tuesday,Tuesday,3:39 AM,,,,,,,,,,,23,Engagement,3am-4am,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:54,https://www.linkedin.com/feed/update/urn:li:activity:7193710845728641024,https://media.licdn.com/dms/image/D5622AQG0FMc3lctgnA/feedshare-shrink_800/0/1715114317558?e=1720051200&v=beta&t=mPCJ2QsXaqqbINvE5v_lJXftBJD2ziiD0Tj6DVTKq0A,Image,"Falling in love with the problem, before jumping into solutions, helps you go slow to go fast. It creates a deep understanding of the challenge…  the parts you need to decompose before you need to put them back together. If it was easy, it would have been solved already. Analytics Unite 2024 brought together business, data and technology leaders shaping Fortune 500 with data and AI. Here are a few of the problems in leaders’ minds from our discussions:

#1. AI is changing and shaping businesses fast, how to adapt strategy, stay current, where to invest time and energy for max returns and managed risk. 

#2. How to attract and retain top talent, AI/Ml engineers, senior leaders… how to manage cycles shortening and create an atmosphere that welcomes diverse talent… how to grow strategic partnerships

#3. How to lead change where there is more urgency than ever, and companies putting data & AI at work are leaping forward faster, while at large companies there is more work to be done

#4. Driving significant cost savings and improving operations, while establishing a strategic innovation and transformation agenda, finding more and more ways to solve for investments from within… saving to reinvest

#5. How to escape gravity of pilots/POCs to build great products and experiences that stick and make a scaled impact to top and bottom line

Comment below on how you are addressing these. 

Thanks Andy Walter and Lisa Johnston for inviting me… Chandhu Nair Praveen Moturu Al Lettera Mora Ambrey MSc,MBA Paul Bucalo Iwao Fusillo Sekhar Krishnamoorthy Manbir Paul Bhaumik S. Murali Sundararajan Binu Varghese Ellen Webb","Organizational Change Management,AI/Machine Learning,Digital Transformation,Innovation",,Personal/Public Pictures,Created,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",223,7,1,3w,,,,Post,Post,,2024-05-07 16:38,5/7/2024,Tuesday,Tuesday,4:38 PM,,,,,,,,,,checked,231,Post,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/harikodakalla/,https://www.linkedin.com/in/harikodakalla/,2024-05-28 10:38,https://www.linkedin.com/feed/update/urn:li:activity:7194169665290444802,https://media.licdn.com/dms/image/sync/D4D27AQEjF9Wb63JGrw/articleshare-shrink_800/0/1715077632363?e=1717513200&v=beta&t=I2lxtT3r5Ogv4j64eoesG-tCYsjMDjjgQT5P-a--ur0,Article,"Explore how Vimal V., Head of Digital Parcel Logistics North America at Körber Supply Chain, earned the title ""AI Transformer"" on Dallas Innovates' AI 75 list. His innovative initiatives in AI, IIoT, and SaaS products are revolutionizing parcel handling, empowering technicians, and minimizing operational downtime. Read the full news - https://lnkd.in/ddAVxvEw
#artificialintelligence #recognition #IIoT #SaaS #technology #innovation #techedgeai #logistics #transformation","AI/Machine Learning,Innovation,Digital Transformation",,article/blog/company website/press release,,Hari,Kodakalla,Frost Bank,Banking,Head of Data & Analytics,55,2,2,3w,,,http://techedgeai.com/vimal-vasudevan-named-ai-transformer-by-dallas-innovates-for-pioneering-work-in-ai-driven-logistics/,Hari Kodakalla celebrates this,Celebrates,,2024-05-08 23:01,5/8/2024,Wednesday,Wednesday,11:01 PM,,,,,,,,,,,59,Engagement,11pm-12am,May 2024,checked
https://www.linkedin.com/in/anilbhatt/,https://www.linkedin.com/in/anilbhatt/,2024-05-29 10:04,https://www.linkedin.com/feed/update/urn:li:activity:7194020619846406145,,Article,"Thrilled to have the opportunity to share my professional journey and insights with Outlook Business, a magazine that has been a source of inspiration since my formative years. My journey has been shaped by invaluable experiences and the relentless pursuit of growth, being a team player and I'm grateful for every step along the way.

In an era where technology permeates every facet of our lives, it's been remarkable to witness its transformative power firsthand. From collaborating with exceptional individuals to navigating the dynamic landscape of various industries, I've seen the profound impact of innovation and dedication.

At Elevance Health, we're committed to leading the charge in digital transformation, redefining the healthcare experience through technology. As tech leaders, we carry a profound responsibility to drive meaningful change and create solutions that truly empower and enrich the lives of others.

Let's continue pushing the boundaries of technology, fostering innovation, and championing inclusivity in the digital age. Together, we can shape a future where technology serves as a force for good, driving positive outcomes and enhancing accessibility in healthcare and beyond.

#DigitalTransformation #Innovation #Technology #Healthcare #TechQuity

Read more about my journey and insights here:","Digital Transformation,Innovation",,news article,Curated,Anil,Bhatt,Elevance Health,Healthcare Payers,"SVP, Global Chief Information Officer",732,54,5,2w,,,https://www.outlookbusiness.com/strategy-4/feature-17/driven-by-data-7009,Post,Post,,2024-05-08 13:09,5/8/2024,Wednesday,Wednesday,1:09 PM,,,,,,,,,,,791,Post,1pm-2pm,May 2024,checked
https://www.linkedin.com/in/robertroley/,https://www.linkedin.com/in/robertroley/,2024-05-29 10:47,https://www.linkedin.com/feed/update/urn:li:activity:7194319549926629376,,Article,"Connectivity remains a critical challenge for almost every organization. The chief culprit is digital fragmentation, a byproduct of digital shifts that, paradoxically, lead to digital silos and disjointed technical architectures that leave the average enterprise now juggling over 364 applications and numerous API gateways.

The emergence of the AI economy has further highlighted the challenges of digital fragmentation. AI thrives on reliable, secure, and current data, yet too often, this data is fragmented, difficult to govern, and not securely managed; what companies urgently need is a unified, enterprise-scale platform that not only bridges APIs, applications, data, and AI models, but also accelerates digital transformation - and that’s Boomi.","AI/Machine Learning,Digital Transformation,Innovation",Responsible AI,article/blog/company website/press release,,Robert,Roley,TPG,Private Equity,Partner,135,0,8,2w,,,https://bit.ly/3wqEw8Q,Robert Roley likes this,Likes,,2024-05-09 08:57,5/9/2024,Thursday,Thursday,8:57 AM,,,,,,,,,,,143,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/markebrowning/,https://www.linkedin.com/in/markebrowning/,2024-05-29 11:01,https://www.linkedin.com/feed/update/urn:li:activity:7194401298971074560,,Article,"Strategic partnership between Enmax, SAP and TCS delivering business value and digital customer experience 

#tcs #enmax #tcsutilities #SAP",Digital Transformation,,article/blog/company website/press release,,Mark,Browning,Exelon,Utilities,"SVP, CIO",222,6,24,2w,,,https://news.sap.com/canada/2024/05/enmax-energys-digital-transformation-journey-to-enhance-customer-experience/,Mark Browning likes this,Likes,,2024-05-09 14:22,5/9/2024,Thursday,Thursday,2:22 PM,,,,,,,,,,,252,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/asha-devasia-abab127/,https://www.linkedin.com/in/asha-devasia-abab127/,2024-05-29 09:50,https://www.linkedin.com/feed/update/urn:li:activity:7195819366578331650,https://media.licdn.com/dms/image/D4E22AQG9EJT_OZlXgw/feedshare-shrink_800/0/1715571432323?e=1720051200&v=beta&t=JXXQg5FimVUozbNZ2O01aWu6WhSOenpEK_E-dcqa4-A,Image,"I just came back from 2024 IEEE T&D Anaheim, CA, where all key industry players came together to present and discuss how we can solve the toughest challenge ahead of us - how do we evolve our public and private electrical networks to get more power sustainably? 

At Schneider Electric, we believe the answer lies in achieving efficiency through Digital and more Sustainable electrical distribution Products and Services. And that's what our outstanding team presented at IEEE T&D and to customers in LA area this year. 

Check out this link for more info: http://spr.ly/6040whu5I

#MediumVoltage #Digital #LifeisOn #IEEETD #SureSeT #GHA #SchneiderElectric #Sustainability #SEGreatPeople

Katheron Duffett Garcia, Mario Haim, Shitiz Agarwal, Amr Elhassany, Vashi Kadchhud, Yatish Tank, Luis Pabon, Kaegan Schott, Helen Ding, Chase Nowell, Gautham Ramesh",Digital Transformation,,Personal/Public Pictures,,Asha,Devasia,Schneider Electric,Consumer & Industrial Products,SVP Strategy & Innovation at Schneider Electric,102,6,1,2w,,,,Asha Devasia likes this,Likes,,2024-05-13 12:17,5/13/2024,Monday,Monday,12:17 PM,,,,,,,,,,,109,Engagement,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/ulerio/,https://www.linkedin.com/in/ulerio/,2024-05-28 10:08,https://www.linkedin.com/feed/update/urn:li:activity:7196252351794421761,https://media.licdn.com/dms/image/D4E22AQHqtH-AOXufkg/feedshare-shrink_800/0/1715550166621?e=1720051200&v=beta&t=TMAlA9Ge6FYCEEVazaLPQSnrvEmkS4fEM6n6aBsOUyw,Image,"During the presentation of my upcoming book, #FigureEight, at HITEC Summit last week, an audience member asked for my take on #AI and #technology regulation. My response touched the following aspects:

#Regulation is necessary: AI's transformative impact on our lives and businesses makes oversight inevitable and essential as a guardrail to accelerate responsible innovation. 

Regulation will invariably #lag: By its nature, and historically, regulation trails innovation. We innovate first, we legislate after.

#Proactive responsibility: Digital companies must set their own #responsibletechnology guardrails ahead of external mandates. As reference, this is the work my colleagues at Thoughtworks have done in collaboration with United Nations: https://lnkd.in/ex96xzHG

The future of #brand equity: In today's era, where technology augments every aspect of customer and employee experiences, responsible tech practices are the cornerstone of brand equity.

For those intrigued by the leadership strategies in times of exponential technology innovation, join the waitlist for my book #FigureEight here: https://lnkd.in/gRrZ-eZV

Thoughtworks 
Hewlett Packard Enterprise 
Angeles Investors 
Lambert Hogenhout 
National Institute of Standards and Technology (NIST) 
CIO Tech Talk 
Gartner Peer Experiences 
IAE Business School 
Mozilla","Digital Transformation,Innovation,AI/Machine Learning","genAi,Responsible AI",Personal/Public Pictures,,George,Ulerio,Bank of America,Banking,Senior Vice President - Head of Executive Technology & Trading Support at Bank of America,106,11,2,2w,,,,George Ulerio likes this,Likes,,2024-05-14 16:57,5/14/2024,Tuesday,Tuesday,4:57 PM,,,,,,,,,,checked,119,Engagement,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/santoshmenon/,https://www.linkedin.com/in/santoshmenon/,2024-05-29 09:52,https://www.linkedin.com/feed/update/urn:li:activity:7196101026377015296,,Text,"Phew! A breathless day comes to an end in the world of AI. It seems there a two broad camps: one that thinks GPT4o is a big step towards AGI and the other which thinks the live demo was a dud. I subscribe to neither. I have talked about my opinions on the demo itself in a previous post. Let's now get to specifics of how I think this affects our work at samvid.ai

I spent the better part of the day using GPT4o on the kinds of documents we see in our work. As I have mentioned in many other posts, transformers are perception devices and GPT4o is exactly that, the best perception machine in the market. It can now retrieve basic information from unstructured documents with a high degree of accuracy. Old GPT4 was pretty bad at this (why was RAG even a thing given this performance level?) and it took very little to confuse the model. GPT4o is a remarkable improvement on that. However, GPT4o is also showing signs of overfitting. Suppose facts A and B exist in a document with no apparent connection between them. The old GPT4 would have given a McKinsey-like answer with deliberate vagueness about this connection. GPT4o, on the other hand, will go out on a limb and claim there is no relationship between A and B despite the lack of evidence, a fact that may be obviously wrong when evaluated by a domain expert. 

All this is great for samvid.ai . Two thoughts come to mind:
1. My team and I have no interest in spending additional time retrieving basic information from documents. It always seemed like a waste of resources. Would rather focus on higher order problems.
2. The goal of samvid.ai is to unlock the latent knowledge in documents using our #sootras, #neeyums and #essences and use this knowledge for enterprise decision making. Literally nothing about this mission has changed. If anything, our value proposition has gotten stronger. 

It has been a glorious day. Onward and upward.
#enterpriseai, #resoponsibleai #sootras #neeyums #essences","AI/Machine Learning,Digital Transformation",genAi,podcast,,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,35,0,2,2w,,,,Santosh Menon likes this,Likes,,2024-05-14 06:56,5/14/2024,Tuesday,Tuesday,6:56 AM,,,,,,,,,,,37,Engagement,6am-7am,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:55,https://www.linkedin.com/feed/update/urn:li:activity:7196216471457259522,https://media.licdn.com/dms/image/D4E10AQFFd5Y3mEBX5A/image-shrink_800/0/1715695565808?e=1717596000&v=beta&t=8eGAr-gIItcjOUPgL9GaIvNvC_qi-I8hZ8jJ5MXIVaQ,Image,"Whirlpool Corporation #CISO Juan Gomez-Sanchez was recently recognized for his leadership and contributions in the field of cybersecurity. This recognition underscores the critical importance of cybersecurity and data privacy in today's digital landscape and celebrates the work of Juan Gomez-Sanchez and the global Cybersecurity team. 💫 

#top100 #CISO #dataprivacy #cybersecurity #C100",Digital Transformation,,"infographic,company branded asset",,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",364,31,8,2w,,,,Murat Genc celebrates this,Celebrates,,2024-05-14 14:35,5/14/2024,Tuesday,Tuesday,2:35 PM,,,,,,,,,,,403,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:54,https://www.linkedin.com/feed/update/urn:li:activity:7196580065856372737,https://media.licdn.com/dms/image/D4E10AQFFd5Y3mEBX5A/image-shrink_800/0/1715695565808?e=1717596000&v=beta&t=8eGAr-gIItcjOUPgL9GaIvNvC_qi-I8hZ8jJ5MXIVaQ,Image,"Whirlpool Corporation #CISO Juan Gomez-Sanchez was recently recognized for his leadership and contributions in the field of cybersecurity. This recognition underscores the critical importance of cybersecurity and data privacy in today's digital landscape and celebrates the work of Juan Gomez-Sanchez and the global Cybersecurity team. 💫 

#top100 #CISO #dataprivacy #cybersecurity #C100",Digital Transformation,,"infographic,company branded asset",,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",364,31,8,2w,"Congrats my friend, well deserved! Keep rocking! Juan Gomez-Sanchez","https://www.linkedin.com/feed/update/urn:li:activity:7196148784064516099/?commentUrn=urn:li:comment:(activity:7196148784064516099,7196580041038721025)",https://www.linkedin.com/feed/update/urn:li:activity:7196148784064516099,Murat Genc commented on this,Comments,,2024-05-14 10:06,5/14/2024,Tuesday,Tuesday,10:06 AM,,,,,,,,,,,403,Engagement,10am-11am,May 2024,checked
https://www.linkedin.com/in/angie-wyatt-b0869491/,https://www.linkedin.com/in/angie-wyatt-b0869491/,2024-05-29 10:49,https://www.linkedin.com/feed/update/urn:li:activity:7196498535981162496,https://media.licdn.com/dms/image/D4E12AQEUgbiFKOpVkg/article-cover_image-shrink_423_752/0/1715744572179?e=1722470400&v=beta&t=etIjwokYWWv7J87iR9PUc6BsvpsjMCUGpLxKGW7-8jk,Article,"#ArtificialIntelligence #AI #Utilities #SmartGrid #TechLeadership #DigitalTransformation The utility industry is at a pivotal moment, with artificial intelligence (AI) positioned to revolutionize operations from grid management to customer engagement. However, the rush to implement AI can often overshadow its strategic implementation, leading to projects that fail to deliver expected outcomes. In my latest article, I explore the reality of AI in utilities, the importance of distinguishing between genuine capabilities and marketing hype, and practical steps for successful AI integration. Let's champion a balanced approach to AI adoption and set standards for responsible and effective integration. Read the full article to discover how we can transform potential technological pitfalls into opportunities for meaningful improvement.","AI/Machine Learning,Digital Transformation",Responsible AI,linkedin article/newsletter,,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,12,8,0,2w,,,https://www.linkedin.com/pulse/transforming-utilities-ai-navigating-beyond-hype-kaylaa-t-blackwell-nklme?trackingId=DoNkaYmtuMcOZoYSzvcUfQ%3D%3D,Angie Wyatt likes this,Likes,,2024-05-15 09:15,5/15/2024,Wednesday,Wednesday,9:15 AM,,,,,,,,,,checked,20,Engagement,9am-10am,May 2024,checked
